Gene	Num
ZNF672	3
GTSF1	3
IFT74	3
GTF2A1	3
RGP1	3
TVP23C	3
LRRC1	3
CDS1	3
SLC7A5	3
SCRN2	3
MAP2K5	3
SLC37A1	3
DNASE1L1	3
CNR2	3
MGRN1	3
LMTK3	3
ZNF426	3
TXNDC9	3
NDUFB11	3
TSPAN2	3
EIF5A2	3
PRPF31	3
RGS16	3
SOCS2	3
SLC39A2	3
RTL10	3
HAND1	3
SCCPDH	3
MEAF6	3
PSMC2	3
ADSS1	3
IAPP	3
PAWR	3
TFF2	3
NOP2	3
IER5	3
KLK10	3
DPPA3	3
LRR1	3
LCE5A	3
ACP6	3
PRELID2	3
AS3MT	3
PACS2	3
PEX13	3
TRIM6	3
UTP23	3
IP6K2	3
USP3	3
TFCP2L1	3
RFLNA	3
GNGT2	3
FAM104A	3
RRP1	3
TRAV12-2	3
POP4	3
LMBR1	3
OSTN	3
EMB	3
XRCC4	3
RAVER1	3
ZNF497	3
DCAKD	3
CD3D	3
PIK3R1	3
ILVBL	3
QRSL1	3
RHEB	3
PSMD2	3
MED26	3
ERAL1	3
ATE1	3
CALM1	3
STX1B	3
VMA21	3
CAPN9	3
SOWAHD	3
FOXD4	3
KAT8	3
ZNF48	3
GPBP1	3
GSTM5	3
FXN	3
ATP6V1B1	3
IGLV2-23	3
ZBTB44	3
AKR1C8P	3
OAF	3
DIS3L	3
GCH1	3
TLX1	3
OMA1	3
PIK3R6	3
RASL10B	3
SWAP70	3
LUC7L3	3
ART1	3
LZTS2	3
SLC50A1	3
TMC6	3
PPP6R2	3
ULBP3	3
AURKB	3
CYP2R1	3
PIH1D2	3
IFNAR1	3
SYT5	3
IGLV1-40	3
TRMO	3
DTD2	3
DONSON	3
NANOG	3
PI4K2A	3
DEFA6	3
LOXL2	3
CDYL2	3
EMC7	3
FUT7	3
TMEM59	3
CLDN22	3
RPL6	3
NFKBIA	3
FGF7	3
TMEM138	3
RASGEF1B	3
SLC41A1	3
KANK2	3
UBXN10	3
HPCA	3
B3GAT1	3
SLC66A2	3
ATP5F1B	3
UGT1A8	3
PRPF18	3
LAT2	3
COPG2	3
KCNJ15	3
TATDN2	3
NKPD1	3
OR2K2	3
ARPC2	3
RUFY1	3
SLC26A6	3
CD82	3
HDGFL3	3
ALG9	3
ACRV1	3
GGTLC2	3
DENND1C	3
ZNF490	3
TAF9	3
CPLX2	3
PANK2	3
RBM42	3
GNGT1	3
DCDC2	3
ADAMTSL5	3
PACS1	3
PARVA	3
KIAA0930	3
KCNA7	3
IGLV6-57	3
SYNPR	3
ZCCHC4	3
DDX17	3
MIDEAS	3
GRIP2	3
IL4I1	3
PACRGL	3
MINDY3	3
ERLEC1	3
PLA2G4D	3
TRIB1	3
IGHV3-72	3
HDAC11	3
FSCN1	3
TANK	3
ZNF710	3
KRTAP10-5	3
GPAT4	3
PRKACA	3
SNX10	3
SNTA1	3
FAAH2	3
AQP4	3
IDO1	3
BRD7	3
USP10	3
C19orf57	3
NT5C2	3
MRPS30	3
TIMP3	3
FBXO22	3
MSRA	3
SHMT2	3
VPS37A	3
CT45A1	3
ARL6IP1	3
PPP6C	3
HINFP	3
FAM71E1	3
ADGRG1	3
AMIGO1	3
SPATS2L	3
COMMD10	3
PTTG2	3
TXNDC12	3
EMX1	3
DNAJC28	3
RAP1GAP2	3
RAD23B	3
PLA2G6	3
GLUD1	3
ZNF219	3
KRTAP1-1	3
C11orf24	3
GAS6	3
CCL28	3
CREM	3
KIZ	3
MVB12A	3
ECHS1	3
STX16	3
BEGAIN	3
VPS54	3
CD55	3
CERCAM	3
SEPSECS	3
CCDC134	3
GPX7	3
AIFM2	3
ELOVL7	3
TTLL13P	3
LRRC42	3
CEACAM1	3
GPR21	3
OLFML3	3
Z84488.1	3
VEGFD	3
FADS6	3
ZNF442	3
DCTD	3
ZNF132	3
ZNF791	3
EIF2B3	3
FBXW9	3
OR13J1	3
RERG	3
MRPL21	3
CPOX	3
PRSS48	3
EVI2A	3
OSCP1	3
SNRPC	3
ZNF346	3
ZFAND2B	3
KLHL21	3
MMS19	3
STAT6	3
DUS2	3
F11R	3
RAB20	3
SLC41A3	3
CCDC90B	3
AJUBA	3
C3orf70	3
MRPL37	3
C4orf51	3
RRM2B	3
UQCRFS1	3
PBX4	3
GRXCR2	3
CCDC112	3
COX4I1	3
TNIP1	3
CD99	3
CCNDBP1	3
EIF2S3	3
GNA11	3
FAM71F1	3
PLD4	3
SSR3	3
SPRY4	3
FGF5	3
MRPS2	3
CDX1	3
SHC2	3
ELL3	3
CYTH4	3
LRRFIP1	3
C4orf3	3
DCUN1D1	3
NUMB	3
SULT1A1	3
IGF1	3
PMM1	3
P2RX3	3
RDM1	3
TTC26	3
DNAJA3	3
PRPS1	3
NUDT2	3
TTBK2	3
SSPN	3
ZC3H10	3
TSPAN18	3
RFTN1	3
KIF3A	3
DEK	3
TRIM32	3
ALDH6A1	3
GPR151	3
DNAAF2	3
FAM168B	3
SNRPD3	3
CST9L	3
SGCG	3
CLEC4D	3
EPCAM	3
CHST4	3
MTDH	3
ZNF433	3
RGMA	3
AIMP1	3
BFAR	3
PDE7A	3
AP3M1	3
ELP5	3
RASSF8	3
TRMT13	3
SCAMP5	3
AADAT	3
GLIPR2	3
TMED1	3
CXCL12	3
AQP12A	3
SDCBP2	3
TJP3	3
TREM1	3
GHRHR	3
ZNF506	3
ATL3	3
LNP1	3
FDXR	3
TRGV3	3
FKBP5	3
SNED1	3
TRIM40	3
DUSP3	3
SKA1	3
CEP72	3
PPP1R3C	3
SART3	3
SPATA9	3
APOL4	3
G3BP2	3
ARMC7	3
TEX101	3
MRO	3
IL26	3
QRICH1	3
ASS1	3
SMAP2	3
CLN3	3
AICDA	3
LHX3	3
PURB	3
NUP62	3
C9orf50	3
GPR137C	3
CLGN	3
PNRC1	3
ZNF655	3
TSACC	3
ANKRD52	3
MTX2	3
HDAC5	3
FSTL1	3
MAPKAPK3	3
SLC35B1	3
TTPA	3
ARID3B	3
MIPEP	3
P2RY12	3
KLRK1	3
POLR2D	3
EEF1A1	3
CABP1	3
ULBP1	3
TIGD5	3
SFXN1	3
ITPK1	3
CCAR2	3
RALBP1	3
CGRRF1	3
CDC16	3
ANKRD20A1	3
QPCT	3
HLA-DRA	3
RETREG2	3
OLA1	3
AATF	3
MMP24	3
KLF6	3
SHC1	3
CDX2	3
AARD	3
HUS1	3
C16orf90	3
TIMM8A	3
P4HA3	3
SLC19A2	3
ID2	3
TRBV29-1	3
DNPEP	3
SHTN1	3
CRIP3	3
FBLN5	3
PDIA5	3
CA5B	3
ELANE	3
EIF3D	3
TRAF5	3
CERS4	3
RPS6KA4	3
DNAJC11	3
SLC16A5	3
APPL2	3
ZBTB22	3
CLPX	3
UBE2E2	3
STK16	3
ZFAND4	3
TNFRSF4	3
ELOVL6	3
SDC1	3
ANXA8	3
SNURF	3
SCNN1A	3
AL031777.2	3
PARPBP	3
TMEM144	3
TAS2R20	3
DUSP16	3
CD14	3
AFMID	3
RNF217	3
HGD	3
PPP2R3A	3
MPZL1	3
MYCL	3
CCDC59	3
CCPG1	3
PIGL	3
SPANXC	3
YBX3	3
LDOC1	3
MFSD12	3
SERINC3	3
NCDN	3
HIPK4	3
WIPF2	3
THRA	3
ABCE1	3
SEPHS1	3
LSM11	3
WDR77	3
KPNA1	3
ZNF816-ZNF321P	3
MCAT	3
FBXW2	3
GFI1	3
NUDT17	3
CLEC4C	3
NPPA	3
SLC52A1	3
MAP3K10	3
EAPP	3
CXCL6	3
C12orf45	3
OTUD6B	3
ACP5	3
SLC38A2	3
SLC44A2	3
BSDC1	3
EGR2	3
OAT	3
NAA60	3
GUF1	3
TNNT1	3
UBR7	3
ENG	3
EIF3H	3
SURF4	3
ZNF530	3
AGPS	3
ZNF511	3
C1orf226	3
ZNF45	3
CARD18	3
FAM78A	3
OCM	3
SNAPC1	3
LEMD2	3
SLC35C2	3
TNFAIP2	3
PPP1R3D	3
TSPAN14	3
ZNF273	3
IGFL1	3
CCL1	3
FAM237A	3
ASB16	3
KDM4B	3
MGAT4B	3
PDPK1	3
FAM151A	3
PROCA1	3
DMAC2	3
STARD10	3
YPEL2	3
MAP3K8	3
BDKRB2	3
KRTAP10-12	3
MED27	3
DUSP15	3
STAT5A	3
EXOC3	3
KBTBD2	3
HAGHL	3
ANKRD13C	3
TMEM89	3
CFAP94	3
LGALS9C	3
H2BC3	3
MRPL13	3
GPR18	3
ZNF586	3
BAIAP2	3
TMEM68	3
NRG2	3
INTS9	3
LIX1	3
CDC25A	3
COQ5	3
DNAJB6	3
POU3F2	3
WDR20	3
LY86	3
B4GAT1	3
MATN1	3
ANKDD1A	3
FZD4	3
NEK4	3
CHRNB1	3
HNF1B	3
RTN4RL2	3
ABRAXAS2	3
FAM234A	3
YWHAG	3
NAT16	3
CDC37	3
B3GNT2	3
POP7	3
BICD2	3
TNFRSF11B	3
TFR2	3
PON1	3
TRIM68	3
IGLV4-60	3
SEC23B	3
HMGB4	3
PPIL2	3
BLVRA	3
RASSF6	3
KRT8	3
ENKUR	3
ZNF302	3
XAGE5	3
NCR2	3
ALG8	3
CLIC6	3
ADRA2B	3
ARHGEF19	3
AZIN1	3
GET4	3
INTS14	3
INKA1	3
SIRPB2	3
KBTBD12	3
MBTPS2	3
ZNF581	3
TINF2	3
RPS6KB1	3
UBE2V2	3
VRK1	3
HDAC3	3
KRR1	3
CIB4	3
DEAF1	3
BOLA1	3
PTGES3L-AARSD1	3
GZMH	3
SLC39A10	3
GALNT16	3
TMEM19	3
ALG1	3
ACTR2	3
SWI5	3
OGG1	3
CT45A10	3
NUAK2	3
ENSA	3
NOTUM	3
DCLK2	3
RIPOR1	3
DRICH1	3
COMMD1	3
CNOT9	3
KCNJ9	3
FOXD4L3	3
P2RX2	3
CFAP97	3
TRH	3
GALR2	3
PYDC1	3
ZNF793	3
LGALS12	3
ZMYND15	3
RNASEH1	3
SERINC1	3
TOR3A	3
ACSS1	3
CEACAM19	3
RNF149	3
SYNPO	3
PLPP7	3
IGHV1-24	3
TMEM63A	3
MRFAP1	3
ZNF175	3
ADORA3	3
HGH1	3
POMC	3
CTU2	3
INF2	3
STX17	3
DAG1	3
RNF103	3
RUNX1	3
RAD51C	3
ATXN3	3
FPGS	3
APH1A	3
RPL14	3
HLCS	3
INSL4	3
BTLA	3
DNAJC8	3
PLEKHG6	3
ZNF750	3
S1PR5	3
IZUMO1	3
HADH	3
NUP42	3
PSMC5	3
HLA-DOA	3
KREMEN1	3
FNTA	3
LRRC56	3
SOCS5	3
CAMTA2	3
INTS10	3
UBXN1	3
HNF1A	3
RAD1	3
RNF121	3
NFU1	3
SLC5A3	3
DNAJC7	3
TBCC	3
NEUROD2	3
TRIM63	3
LPIN3	3
DERL1	3
GATAD1	3
SMPD1	3
EDNRA	3
SCRN3	3
ISOC2	3
ING4	3
FBXL3	3
REEP1	3
NUFIP1	3
MARCHF3	3
STXBP4	3
GSTO2	3
PAF1	3
CEP70	3
H2AC14	3
GAST	3
CLK1	3
TEF	3
RAD18	3
APOL6	3
ATL1	3
CDC6	3
SMYD4	3
POLI	3
ERAP2	3
BIRC5	3
GLOD5	3
BCAP31	3
MCM9	3
CDKL3	3
AQP7	3
CBFA2T2	3
SKA3	3
RND2	3
TUBAL3	3
ANKH	3
PGA3	3
CEP68	3
BCL2L11	3
MTRES1	3
TUBB	3
MBD2	3
ANKRD29	3
CCDC61	3
AKR1C1	3
TRNT1	3
CLOCK	3
KLHL17	3
MIEF1	3
TNIP3	3
POLN	3
RHOXF2B	3
DHRSX	3
SLC43A3	3
BTN3A3	3
TIMM17B	3
STK24	3
BAG3	3
ASAH1	3
LTA	3
MEP1B	3
LIPH	3
ITPRIPL2	3
RAB40A	3
NXPH4	3
NPTX1	3
S100A12	3
IFNA13	3
AMDHD2	3
SEPTIN2	3
ABHD16B	3
SH2D1B	3
SUMF1	3
KLK11	3
METTL27	3
USP30	3
NASP	3
PPP4R3B	3
LRRN4CL	3
PPIE	3
HDGFL1	3
NR1H2	3
TPCN2	3
LMOD3	3
PAQR6	3
FBXL14	3
SHKBP1	3
BANP	3
ARMC6	3
TADA2A	3
GJC3	3
LRRC28	3
SLCO3A1	3
ULBP2	3
ACSBG2	3
DAPK3	3
NIPAL3	3
AFG1L	3
LOXL3	3
IQCJ-SCHIP1	3
SLC12A4	3
MIXL1	3
FAM229B	3
ALDH7A1	3
PRDX4	3
HARBI1	3
ADA	3
WDR25	3
GBGT1	3
UNKL	3
ZBTB46	3
IKZF4	3
LRMDA	3
PLAU	3
PDE6G	3
DMRTA1	3
MRPS31	3
C2orf42	3
SLC6A6	3
ELP6	3
RFT1	3
PVALB	3
GPD1	3
PPARA	3
WNT2B	3
GALK2	3
SDR16C5	3
TRIB3	3
CAPZA2	3
RAB3GAP1	3
TRABD2A	3
IFT80	3
SRSF11	3
ODF3L2	3
TFPI	3
ECM1	3
CSH2	3
MRPS27	3
FBXL20	3
FKTN	3
PARP10	3
FGFBP1	3
SLC49A3	3
SORCS2	3
ABI2	3
GYPC	3
IP6K3	3
ILDR1	3
FAM117A	3
SPRR1B	3
PILRA	3
SRP68	3
SERPINC1	3
SPDYE5	3
PCED1B	3
MELTF	3
ZMYM5	3
IGKV3-20	3
ALOX5AP	3
CCDC114	3
PLA2G4E	3
WBP2NL	3
MDFIC	3
SLC16A12	3
CDS2	3
CDC27	3
AHSP	3
MRPS28	3
DIRAS3	3
ADGRF1	3
CCR4	3
MAVS	3
DCPS	3
H2BC13	3
LY6K	3
MCU	3
SLC45A4	3
TMEM267	3
RSRP1	3
ASH2L	3
CALHM5	3
PPP2R3B	3
PDIA6	3
TTI2	3
LINGO3	3
OSBPL5	3
IQCB1	3
CD28	3
CTDSP2	3
GALP	3
TTYH3	3
FOSL1	3
NR0B2	3
PROSER3	3
RNF182	3
FANCE	3
NAA35	3
LTA4H	3
HOXB5	3
SPSB4	3
IRAG1	3
UCHL5	3
ZNF35	3
SHLD2	3
SNRNP48	3
SLC16A2	3
ADPRM	3
AP3B1	3
THG1L	3
INPP5A	3
C10orf53	3
NMNAT1	3
ANXA7	3
MELK	3
RIBC1	3
ACOT9	3
STRN4	3
RAB33A	3
AKAP14	3
ASAP3	3
LIPE	3
CYRIB	3
PDGFA	3
CHKA	3
USP45	3
NDUFA9	3
MBNL1	3
TAS2R46	3
C1orf158	3
TBX1	3
CAMK1D	3
TRIM26	3
C12orf4	3
TCEAL9	3
ELL	3
PRR5	3
CRIPT	3
GDF15	3
ZNF670	3
CYP3A5	3
LRRC14B	3
ACMSD	3
LMAN2	3
P2RY2	3
SYT2	3
DBF4B	3
RCC2	3
FIBIN	3
NOP58	3
CIB3	3
KCNK3	3
CCL14	3
CRADD	3
KIAA0513	3
RBM39	3
CHRNA9	3
HYAL1	3
ZNF384	3
RSRC2	3
NAGK	3
ELAVL1	3
WFDC5	3
MYORG	3
EOGT	3
CREB3L3	3
KCTD13	3
PDCD10	3
CXCL9	3
LRRN4	3
BCL3	3
CCDC17	3
ECI2	3
ANKMY2	3
LY6D	3
TAS2R7	3
RBPMS2	3
NEK3	3
NDUFAF1	3
TRAV34	3
PRH1	3
SSX3	3
H3C13	3
RTF1	3
NFE2L3	3
STX12	3
CYP20A1	3
GKAP1	3
E2F1	3
ATG5	3
HSFX1	3
HORMAD1	3
VSTM1	3
WFDC3	3
LUC7L2	3
PAG1	3
HRAS	3
ELK4	3
NRAS	3
RMDN3	3
MYL3	3
ANKRD40	3
OTX1	3
SLC25A24	3
NARS1	3
CCDC110	3
IGHV3-49	3
IQCC	3
BUD23	3
STARD3NL	3
DYDC1	3
CENPB	3
CCL17	3
ZNF224	3
REC114	3
TMIGD1	3
IRS2	3
ASNSD1	3
RDX	3
GATA5	3
CCNO	3
IFNL2	3
TMCC2	3
VIPR2	3
MTERF2	3
CFAP299	3
RPS6KA1	3
COX7B2	3
CYB5D2	3
GNB4	3
TRAV25	3
VSIR	3
ZNF213	3
HCAR2	3
KIF9	3
ZDHHC22	3
PDZD9	3
TMEM178A	3
PARM1	3
GRK1	3
TCP11L1	3
ARID5A	3
GCFC2	3
NABP1	3
KCNK5	3
EMCN	3
STRBP	3
MFSD11	3
DENND2D	3
CST2	3
TRBV30	3
TRAV8-7	3
PTMA	3
C9orf135	3
ZRSR2	3
SLC35D3	3
FBXO27	3
MAGIX	3
CRYGS	3
MLF2	3
SFRP1	3
ADCYAP1	3
CXorf65	3
CHMP7	3
TXLNA	3
COASY	3
FOXD3	3
CEP44	3
TMEM79	3
DEFB118	3
THRB	3
H3-3B	3
FBXO31	3
TTC31	3
WDR43	3
CD80	3
HTR3E	3
SSTR2	3
CYP39A1	3
IGHV4-28	3
AMY1C	3
C1QTNF1	3
C7orf57	3
CDK7	3
POMT1	3
RNF145	3
ASRGL1	3
IYD	3
STK38	3
KRTAP22-1	3
MKRN2	3
OXTR	3
BABAM1	3
NME9	3
TMEM215	3
LCE3B	3
LRRC47	3
GPR87	3
AIRE	3
TM4SF1	3
ERMAP	3
KCNE4	3
HMGXB4	3
OR1D2	3
CSNK2A2	3
PCYT1B	3
PPP1R18	3
ARRDC3	3
MINK1	3
SLC35B4	3
ATAD3B	3
NHEJ1	3
TMEM241	3
AGA	3
MEOX1	3
SPC25	3
EMC2	3
PRG2	3
KHDC1	3
ZUP1	3
TMEM198	3
LDHAL6B	3
METTL16	3
FAM216B	3
S100A7L2	3
FGFBP2	3
DPH7	3
STING1	3
MAP6	3
C21orf91	3
TMEM156	3
ZBTB7C	3
CCDC96	3
SESN2	3
METTL1	3
NPY	3
ODF2L	3
ETFB	3
CELA1	3
CAMKK2	3
DUXA	3
CEACAM21	3
LCE3A	3
BTG1	3
CLP1	3
RAB8A	3
NDRG3	3
DYDC2	3
IGLV2-33	3
DUSP7	3
PGK1	3
AKT1	3
GRHPR	3
MRS2	3
ZNF30	3
IGLV7-43	3
TSPAN8	3
NAT2	3
EEF1B2	3
PTPN18	3
GPAT3	3
SULT1A2	3
NIPA1	3
MS4A10	3
PLAAT5	3
C19orf47	3
SLC29A1	3
STAMBPL1	3
STX11	3
NEK9	3
REG4	3
ARMCX1	3
PRKAR1B	3
RCBTB1	3
HARS2	3
MUL1	3
HDGFL2	3
B4GALT2	3
FFAR4	3
FAAP100	3
TIMP4	3
SGPL1	3
MYBBP1A	3
KCNG2	3
ILF2	3
PPP2R2D	3
SEM1	3
RDH16	3
MS4A13	3
TNFSF15	3
VDR	3
ZMAT5	3
LRRC8A	3
ITPKC	3
MKRN1	3
ZNF391	3
GPRC5A	3
NCS1	3
CLPB	3
OR1F1	3
EEF1AKMT2	3
BRAP	3
POMT2	3
GML	3
SMIM8	3
P4HTM	3
MPV17	3
ELP2	3
GOT1	3
FGF9	3
PAGE5	3
PCMTD2	3
PABPC1	3
PPDPFL	3
CRABP1	3
RPLP2	3
MEX3A	3
DLX2	3
VPS53	3
EZH1	3
BUB3	3
PALMD	3
MCTS1	3
FOXD4L4	3
TMEM72	3
POLR1G	3
STX18	3
SPI1	3
CENPA	3
ARRDC4	3
CCNJL	3
PDHX	3
SMTNL1	3
IGSF9	3
OVOL2	3
LCA5L	3
RHOT1	3
DCAF4	3
H4C12	3
IHH	3
MBNL2	3
PHB2	3
DNASE1L3	3
SCTR	3
SMIM21	3
RAD52	3
EPM2AIP1	3
CPNE5	3
COQ10B	3
LBX2	3
WEE2	3
PPIL4	3
TM2D3	3
FAM174A	3
COG6	3
POLR2M	3
TRMT12	3
THAP5	3
MORN5	3
PUS1	3
ADPRS	3
SPIN3	3
PHLDA1	3
COPS5	3
ROPN1	3
COX7A2L	3
MAPK3	3
ZNF362	3
C9orf64	3
TYMP	3
ZNF75A	3
FAM118B	3
OXA1L	3
UXT	3
LRRC52	3
MRPL47	3
H3C10	3
GHDC	3
CENPT	3
AEN	3
KCTD18	3
SLC2A5	3
CARM1	3
DNAJB9	3
MCCC1	3
HSD17B6	3
LARP7	3
TCEA3	3
PDCD5	3
SPRR2E	3
RPUSD2	3
TRAPPC13	3
ALDH3B2	3
FOSL2	3
CIPC	3
SLC35D1	3
MKX	3
CYP4X1	3
TMEM255B	3
SLC38A9	3
KATNAL1	3
AATK	3
FAM117B	3
ENY2	3
MSTN	3
IGKV1D-33	3
GFRA3	3
CDK5	3
PEX26	3
MMAB	3
ARFIP1	3
CCDC149	3
PRKAR2A	3
NR2C2	3
IL1F10	3
MOCS1	3
TMC8	3
MBD6	3
GFM2	3
CHAF1B	3
TMEM155	3
SH2D1A	3
DCP1A	3
DECR2	3
DLGAP5	3
MAF	3
SLC46A3	3
TKFC	3
SYPL2	3
GPIHBP1	3
METAP1	3
SPATA13	3
ARHGAP26	3
TEX45	3
ZNF443	3
ZNF383	3
RXYLT1	3
IFNGR2	3
PHTF1	3
OR1B1	3
MYADM	3
RBM23	3
CORO1A	3
SLC16A14	3
SLC1A7	3
MYL9	3
METTL15	3
FRK	3
APLF	3
NAGA	3
IGKV5-2	3
NPRL3	3
CIR1	3
SMPDL3A	3
HYAL2	3
FBXL6	3
GAGE10	3
GYPA	3
FATE1	3
GPR171	3
RNF122	3
NEUROG2	3
PDLIM3	3
P2RY1	3
MSMO1	3
POLG2	3
PM20D1	3
SYT15	3
PDCL2	3
NSUN5	3
UEVLD	3
TSPAN10	3
HSPA5	3
IZUMO2	3
TREML1	3
LDB1	3
ING3	3
DEFB126	3
LPAR2	3
FAM187B	3
ALOX15	3
PDP1	3
CHPF2	3
FBXO3	3
LGALSL	3
IFNE	3
FOXC1	2
TCTEX1D2	2
ZNHIT6	2
ORAI2	2
PRRG1	2
USP50	2
C12orf60	2
VAMP4	2
ZNF397	2
CHST11	2
DEGS2	2
KLHDC3	2
SDF4	2
PDCD2	2
PXMP4	2
CUEDC2	2
TMEM211	2
ALKBH3	2
TFB1M	2
TMEM161B	2
UQCRC2	2
C2orf66	2
SUGT1	2
PTGR1	2
NBPF15	2
TAFA5	2
WDR4	2
CCDC25	2
ARFGAP1	2
CATIP	2
AC004832.3	2
DNAJB14	2
ARIH2	2
ENKD1	2
B3GLCT	2
GLYCTK	2
TTL	2
KATNB1	2
WDR41	2
GYG1	2
CCDC97	2
RPAIN	2
TYW3	2
UBE2Z	2
ITGB7	2
DNMT3L	2
STN1	2
LRRC19	2
CD247	2
KPNA6	2
CSRP1	2
ROGDI	2
RPL28	2
RAMP3	2
AANAT	2
TNF	2
PAFAH2	2
PIH1D1	2
GAGE1	2
GMCL1	2
ABHD5	2
DMPK	2
XAB2	2
NUDT7	2
CD37	2
PRR5-ARHGAP8	2
HS2ST1	2
PLAC8	2
CBX3	2
TEAD3	2
SETD6	2
ZNRF1	2
UBE2W	2
HPDL	2
CTAGE15	2
TEX264	2
WFDC8	2
TSSK3	2
MAP2K2	2
PCMT1	2
H4C13	2
EXD2	2
ZNF629	2
TSN	2
ZNF286A	2
SULT2B1	2
NR1D1	2
GFM1	2
AKAP8	2
IL6	2
FBXL12	2
COL23A1	2
ID3	2
WDR86	2
SDC4	2
FLT3LG	2
PGAM5	2
MIOX	2
TRIT1	2
LYSMD4	2
FAH	2
C16orf72	2
MBP	2
TRAV3	2
TRAPPC4	2
C18orf25	2
AMY1B	2
HBA2	2
SRARP	2
C12orf65	2
SERTAD3	2
UFC1	2
CBWD1	2
IL1RN	2
SCGB1D4	2
TUBA4A	2
MRPL45	2
RPS6KB2	2
RNASE3	2
IDS	2
CLN6	2
RPL36A	2
ADM	2
MRTFA	2
RMDN1	2
FAM163A	2
C2CD2	2
ETV1	2
LIMK2	2
GANC	2
MTARC1	2
LHX6	2
EPB41	2
MLST8	2
PLAC1	2
ZNF641	2
SNX16	2
TRGC2	2
IGLV3-21	2
KCTD15	2
RUSF1	2
RAB5IF	2
PLCD1	2
DDX19B	2
RRP36	2
C1QL4	2
FAM76A	2
INO80B	2
LIPJ	2
NOCT	2
ARL10	2
PROCR	2
PGM3	2
CNOT7	2
DHFR	2
CLEC2D	2
CLIC1	2
CCDC103	2
ASB18	2
OPN1MW	2
TRIP4	2
RPS4Y2	2
ENAH	2
RHOBTB3	2
SH2D7	2
PNO1	2
NDUFAF5	2
TIPRL	2
IDI1	2
GDPD3	2
FNBP1L	2
PYROXD2	2
RPS15	2
RGS19	2
TMEM139	2
RBM22	2
SMARCE1	2
CCL4	2
ODAPH	2
CCNQ	2
TNFSF4	2
CIAO2A	2
PRPH2	2
DHDDS	2
FAM3B	2
FGF1	2
ANO9	2
BTG2	2
CHMP6	2
DEFB123	2
ZNF823	2
APOL2	2
CERS5	2
MARCHF2	2
TWIST1	2
GNAT1	2
PLSCR2	2
SSX2IP	2
TRMT44	2
GOSR2	2
RNH1	2
GUCA2B	2
GTF2E2	2
MED30	2
PGF	2
EMC8	2
BCAT1	2
PPAT	2
NFKBIB	2
FBXO2	2
AQP2	2
POFUT1	2
BCDIN3D	2
MGAT2	2
ZDHHC24	2
IL17RC	2
EFCAB14	2
TRAV20	2
TMEM87A	2
PAEP	2
DNAJC12	2
NRBF2	2
ZNF326	2
FOXL2NB	2
GOLPH3	2
ASB8	2
ONECUT1	2
PHF12	2
UTS2	2
PAGE2	2
CLYBL	2
NFKBIL1	2
STEAP4	2
IL1B	2
SFRP5	2
KDSR	2
PGA5	2
RAB26	2
MPI	2
GLDN	2
TRA2B	2
DUOXA2	2
TFPT	2
NEMP1	2
KIF12	2
ZNF419	2
GNPDA1	2
ABHD3	2
SLC6A20	2
GET1	2
EHD1	2
HIRIP3	2
H2AX	2
FEV	2
TRIM14	2
PNPLA3	2
KLHL12	2
BEND5	2
SIRT1	2
BAG5	2
TSTD2	2
CTBP1	2
TRAV1-1	2
PTP4A3	2
AFG3L2	2
TECTB	2
TNFSF8	2
NUP88	2
HBS1L	2
MACROH2A1	2
SGSM2	2
FABP3	2
WRAP53	2
FAM104B	2
GFRA2	2
C11orf68	2
OPALIN	2
ARVCF	2
ZDHHC11	2
HSD17B3	2
IMPACT	2
HIBADH	2
SLC25A44	2
ANKRD37	2
ELMO3	2
AKIRIN2	2
BCAT2	2
RTF2	2
BEX1	2
NDEL1	2
FBXO25	2
DAPP1	2
HADHA	2
ANKS3	2
WDR55	2
UQCRQ	2
FAM98A	2
CHP2	2
CCDC183	2
ILRUN	2
IGKV1-33	2
RARG	2
APOL1	2
VASH2	2
MED8	2
DENND6B	2
NPS	2
DIO1	2
NPY4R	2
OVGP1	2
CCDC86	2
TMEM62	2
ZNF330	2
ZNF311	2
FDXACB1	2
IGHV3-74	2
ZNF124	2
DHDH	2
CHMP4B	2
ATP6V0D1	2
PHETA2	2
CAT	2
PAX9	2
SKI	2
CDKN2AIP	2
AMPD3	2
GPX8	2
LIN52	2
MICB	2
MEIOC	2
UBE2J1	2
TAF1B	2
SORBS3	2
LTV1	2
RALB	2
GLIPR1L1	2
TXNDC15	2
LGALS3BP	2
PSMD7	2
CLIC2	2
FAM53B	2
LRRC45	2
CH25H	2
CASP14	2
IGKV1D-12	2
SGCE	2
SSB	2
TRA2A	2
TRUB2	2
OXNAD1	2
CST1	2
RAB17	2
DHRS12	2
AC093525.2	2
STEAP3	2
MRPL19	2
TRAV13-1	2
LIAS	2
ACER3	2
KDM1A	2
CCDC122	2
UIMC1	2
CYTH1	2
ZBTB7A	2
KLRC3	2
ZNF441	2
SLC25A25	2
ZNF792	2
OGFRL1	2
PACSIN2	2
WDR24	2
SIAH1	2
FANCC	2
OR6C65	2
ZNF883	2
OR6C70	2
SIRT2	2
GBX2	2
MRPL22	2
GNA14	2
TRIM62	2
TBC1D28	2
PLEKHF1	2
RPL3	2
RMC1	2
GTF2IRD2	2
XBP1	2
PDGFC	2
LRRC71	2
PEMT	2
RHOU	2
AC013477.1	2
SLC38A3	2
AZU1	2
EXD3	2
ADPRHL1	2
